Android application is debugging.
07-24 21:05:28.533 D/Mono    (16256): Probing 'java_interop_jnienv_call_static_object_method_a'.
07-24 21:05:28.533 D/Mono    (16256): Found as 'java_interop_jnienv_call_static_object_method_a'.
07-24 21:05:28.557 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.557 D/Mono    (16256): Searching for '_monodroid_get_identity_hash_code'.
07-24 21:05:28.557 D/Mono    (16256): Probing '_monodroid_get_identity_hash_code'.
07-24 21:05:28.557 D/Mono    (16256): Found as '_monodroid_get_identity_hash_code'.
07-24 21:05:28.617 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.618 D/Mono    (16256): Searching for 'java_interop_jnienv_get_object_class'.
07-24 21:05:28.618 D/Mono    (16256): Probing 'java_interop_jnienv_get_object_class'.
07-24 21:05:28.618 D/Mono    (16256): Found as 'java_interop_jnienv_get_object_class'.
07-24 21:05:28.625 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.625 D/Mono    (16256): Searching for 'java_interop_jnienv_call_object_method'.
07-24 21:05:28.625 D/Mono    (16256): Probing 'java_interop_jnienv_call_object_method'.
07-24 21:05:28.625 D/Mono    (16256): Found as 'java_interop_jnienv_call_object_method'.
07-24 21:05:28.635 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.635 D/Mono    (16256): Searching for 'java_interop_jnienv_get_string_length'.
07-24 21:05:28.635 D/Mono    (16256): Probing 'java_interop_jnienv_get_string_length'.
07-24 21:05:28.635 D/Mono    (16256): Found as 'java_interop_jnienv_get_string_length'.
07-24 21:05:28.639 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.639 D/Mono    (16256): Searching for 'java_interop_jnienv_get_string_chars'.
07-24 21:05:28.639 D/Mono    (16256): Probing 'java_interop_jnienv_get_string_chars'.
07-24 21:05:28.639 D/Mono    (16256): Found as 'java_interop_jnienv_get_string_chars'.
07-24 21:05:28.648 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.649 D/Mono    (16256): Searching for 'java_interop_jnienv_release_string_chars'.
07-24 21:05:28.649 D/Mono    (16256): Probing 'java_interop_jnienv_release_string_chars'.
07-24 21:05:28.649 D/Mono    (16256): Found as 'java_interop_jnienv_release_string_chars'.
07-24 21:05:28.665 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.665 D/Mono    (16256): Searching for 'monodroid_typemap_java_to_managed'.
07-24 21:05:28.665 D/Mono    (16256): Probing 'monodroid_typemap_java_to_managed'.
Loaded assembly: System.Linq.dll [External]07-24 21:05:28.665 D/Mono    (16256): Found as 'monodroid_typemap_java_to_managed'.

07-24 21:05:28.756 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.756 D/Mono    (16256): Searching for 'java_interop_jnienv_get_superclass'.Loaded assembly: System.Runtime.Extensions.dll [External]

07-24 21:05:28.756 D/Mono    (16256): Probing 'java_interop_jnienv_get_superclass'.
07-24 21:05:28.756 D/Mono    (16256): Found as 'java_interop_jnienv_get_superclass'.
07-24 21:05:28.980 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.984 D/Mono    (16256): Searching for 'java_interop_jnienv_is_instance_of'.
07-24 21:05:28.984 D/Mono    (16256): Probing 'java_interop_jnienv_is_instance_of'.
07-24 21:05:28.984 D/Mono    (16256): Found as 'java_interop_jnienv_is_instance_of'.
07-24 21:05:28.991 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:28.991 D/Mono    (16256): Searching for '_monodroid_gref_log'.
07-24 21:05:28.991 D/Mono    (16256): Probing '_monodroid_gref_log'.
07-24 21:05:28.991 D/Mono    (16256): Found as '_monodroid_gref_log'.
07-24 21:05:29.123 D/Mono    (16256): Image addref System.Linq[0x90821600] -> System.Linq.dll[0x9086a900]: 2
07-24 21:05:29.124 D/Mono    (16256): Prepared to set up assembly 'System.Linq' (System.Linq.dll)
07-24 21:05:29.124 D/Mono    (16256): Assembly System.Linq[0x90821600] added to domain RootDomain, ref_count=1
07-24 21:05:29.127 D/Mono    (16256): AOT: image 'System.Linq.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.Linq.dll.so" not found
Loaded assembly: System.Reflection.Extensions.dll [External]07-24 21:05:29.128 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Linq.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.Linq.dll.so" not found

07-24 21:05:29.129 D/Mono    (16256): Config attempting to parse: 'System.Linq.dll.config'.
07-24 21:05:29.129 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Linq/System.Linq.config'.
07-24 21:05:29.129 D/Mono    (16256): Assembly Ref addref Java.Interop[0xa74dedc0] -> System.Linq[0x90821600]: 2
07-24 21:05:29.129 D/Mono    (16256): Assembly Ref addref System.Linq[0x90821600] -> System.Core[0x90821000]: 3
07-24 21:05:29.153 D/Mono    (16256): Image addref System.Runtime.Extensions[0x90821780] -> System.Runtime.Extensions.dll[0x90869000]: 2
07-24 21:05:29.154 D/Mono    (16256): Prepared to set up assembly 'System.Runtime.Extensions' (System.Runtime.Extensions.dll)
07-24 21:05:29.154 D/Mono    (16256): Assembly System.Runtime.Extensions[0x90821780] added to domain RootDomain, ref_count=1
07-24 21:05:29.156 D/Mono    (16256): AOT: image 'System.Runtime.Extensions.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.Runtime.Extensions.dll.so" not found
07-24 21:05:29.157 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Runtime.Extensions.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.Runtime.Extensions.dll.so" not found
07-24 21:05:29.158 D/Mono    (16256): Config attempting to parse: 'System.Runtime.Extensions.dll.config'.
07-24 21:05:29.158 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Runtime.Extensions/System.Runtime.Extensions.config'.
07-24 21:05:29.158 D/Mono    (16256): Assembly Ref addref Java.Interop[0xa74dedc0] -> System.Runtime.Extensions[0x90821780]: 2
07-24 21:05:29.158 D/Mono    (16256): Assembly Ref addref System.Runtime.Extensions[0x90821780] -> mscorlib[0xb098d920]: 11
07-24 21:05:29.190 D/Mono    (16256): Image addref System.Reflection.Extensions[0x908217e0] -> System.Reflection.Extensions.dll[0x9086ae00]: 2
07-24 21:05:29.190 D/Mono    (16256): Prepared to set up assembly 'System.Reflection.Extensions' (System.Reflection.Extensions.dll)
07-24 21:05:29.190 D/Mono    (16256): Assembly System.Reflection.Extensions[0x908217e0] added to domain RootDomain, ref_count=1
07-24 21:05:29.193 D/Mono    (16256): AOT: image 'System.Reflection.Extensions.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.Reflection.Extensions.dll.so" not found
07-24 21:05:29.194 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Reflection.Extensions.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.Reflection.Extensions.dll.so" not found
07-24 21:05:29.194 D/Mono    (16256): Config attempting to parse: 'System.Reflection.Extensions.dll.config'.
07-24 21:05:29.194 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Reflection.Extensions/System.Reflection.Extensions.config'.
07-24 21:05:29.194 D/Mono    (16256): Assembly Ref addref Java.Interop[0xa74dedc0] -> System.Reflection.Extensions[0x908217e0]: 2
07-24 21:05:29.194 D/Mono    (16256): Assembly Ref addref System.Reflection.Extensions[0x908217e0] -> mscorlib[0xb098d920]: 12
07-24 21:05:29.285 D/Mono    (16256): Assembly Ref addref Mono.Android[0xa74de040] -> System.Core[0x90821000]: 4
07-24 21:05:29.287 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:29.288 D/Mono    (16256): Searching for 'monodroid_typemap_managed_to_java'.
07-24 21:05:29.288 D/Mono    (16256): Probing 'monodroid_typemap_managed_to_java'.
07-24 21:05:29.288 D/Mono    (16256): Found as 'monodroid_typemap_managed_to_java'.
07-24 21:05:29.376 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:29.376 D/Mono    (16256): Searching for 'java_interop_jnienv_alloc_object'.
07-24 21:05:29.376 D/Mono    (16256): Probing 'java_interop_jnienv_alloc_object'.
07-24 21:05:29.376 D/Mono    (16256): Found as 'java_interop_jnienv_alloc_object'.
07-24 21:05:29.791 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:29.792 D/Mono    (16256): Searching for 'java_interop_jnienv_call_nonvirtual_void_method_a'.
07-24 21:05:29.792 D/Mono    (16256): Probing 'java_interop_jnienv_call_nonvirtual_void_method_a'.
07-24 21:05:29.792 D/Mono    (16256): Found as 'java_interop_jnienv_call_nonvirtual_void_method_a'.
07-24 21:05:29.804 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:29.804 D/Mono    (16256): Searching for '_monodroid_gc_wait_for_bridge_processing'.
07-24 21:05:29.804 D/Mono    (16256): Probing '_monodroid_gc_wait_for_bridge_processing'.
07-24 21:05:29.804 D/Mono    (16256): Found as '_monodroid_gc_wait_for_bridge_processing'.
07-24 21:05:29.820 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:29.820 D/Mono    (16256): Searching for 'java_interop_jnienv_is_same_object'.
07-24 21:05:29.820 D/Mono    (16256): Probing 'java_interop_jnienv_is_same_object'.
07-24 21:05:29.820 D/Mono    (16256): Found as 'java_interop_jnienv_is_same_object'.
07-24 21:05:29.831 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:29.831 D/Mono    (16256): Searching for 'java_interop_jnienv_call_static_void_method_a'.
07-24 21:05:29.831 D/Mono    (16256): Probing 'java_interop_jnienv_call_static_void_method_a'.
07-24 21:05:29.831 D/Mono    (16256): Found as 'java_interop_jnienv_call_static_void_method_a'.
07-24 21:05:29.835 D/Mono    (16256): Assembly Ref addref FormsViewGroup[0xb098ea00] -> mscorlib[0xb098d920]: 13
07-24 21:05:29.835 D/Mono    (16256): Assembly Ref addref FormsViewGroup[0xb098ea00] -> Mono.Android[0xa74de040]: 2
07-24 21:05:29.838 D/Mono    (16256): Assembly Ref addref Microsoft.AppCenter.Analytics.Android.Bindings[0xb098e880] -> mscorlib[0xb098d920]: 14
07-24 21:05:29.838 D/Mono    (16256): Assembly Ref addref Microsoft.AppCenter.Analytics.Android.Bindings[0xb098e880] -> Mono.Android[0xa74de040]: 3
07-24 21:05:29.841 D/Mono    (16256): Assembly Ref addref Microsoft.AppCenter.Android.Bindings[0xb098eac0] -> mscorlib[0xb098d920]: 15
07-24 21:05:29.841 D/Mono    (16256): Assembly Ref addref Microsoft.AppCenter.Android.Bindings[0xb098eac0] -> Mono.Android[0xa74de040]: 4
07-24 21:05:29.845 D/Mono    (16256): Assembly Ref addref Microsoft.AppCenter.Crashes.Android.Bindings[0xb098eb20] -> mscorlib[0xb098d920]: 16
07-24 21:05:29.846 D/Mono    (16256): Assembly Ref addref Microsoft.AppCenter.Crashes.Android.Bindings[0xb098eb20] -> Mono.Android[0xa74de040]: 5
07-24 21:05:29.853 D/Mono    (16256): Assembly Ref addref OneSignal.Android.Binding[0xb098edc0] -> mscorlib[0xb098d920]: 17
07-24 21:05:29.853 D/Mono    (16256): Assembly Ref addref OneSignal.Android.Binding[0xb098edc0] -> Mono.Android[0xa74de040]: 6
07-24 21:05:29.858 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Arch.Core.Common[0xa74dc4e0] -> mscorlib[0xb098d920]: 18
07-24 21:05:29.858 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Arch.Core.Common[0xa74dc4e0] -> Mono.Android[0xa74de040]: 7
07-24 21:05:29.865 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Arch.Lifecycle.Common[0xa74dc5a0] -> mscorlib[0xb098d920]: 19
07-24 21:05:29.865 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Arch.Lifecycle.Common[0xa74dc5a0] -> Mono.Android[0xa74de040]: 8
07-24 21:05:29.869 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Arch.Lifecycle.Runtime[0xa74dcb40] -> mscorlib[0xb098d920]: 20
07-24 21:05:29.869 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Arch.Lifecycle.Runtime[0xa74dcb40] -> Mono.Android[0xa74de040]: 9
07-24 21:05:29.872 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Animated.Vector.Drawable[0xa74dc960] -> mscorlib[0xb098d920]: 21
07-24 21:05:29.872 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Animated.Vector.Drawable[0xa74dc960] -> Mono.Android[0xa74de040]: 10
07-24 21:05:29.876 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Annotations[0xa74dcba0] -> mscorlib[0xb098d920]: 22
07-24 21:05:29.876 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Annotations[0xa74dcba0] -> Mono.Android[0xa74de040]: 11
07-24 21:05:29.882 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Compat[0xa74dcc00] -> mscorlib[0xb098d920]: 23
07-24 21:05:29.883 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Compat[0xa74dcc00] -> Mono.Android[0xa74de040]: 12
07-24 21:05:29.887 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Core.UI[0xa74dcc60] -> mscorlib[0xb098d920]: 24
07-24 21:05:29.888 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Core.UI[0xa74dcc60] -> Mono.Android[0xa74de040]: 13
07-24 21:05:29.892 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Core.Utils[0xa74dccc0] -> mscorlib[0xb098d920]: 25
07-24 21:05:29.893 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Core.Utils[0xa74dccc0] -> Mono.Android[0xa74de040]: 14
07-24 21:05:29.897 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.CustomTabs[0xa74dcd80] -> mscorlib[0xb098d920]: 26
07-24 21:05:29.898 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.CustomTabs[0xa74dcd80] -> Mono.Android[0xa74de040]: 15
07-24 21:05:29.904 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Design[0xa74dce40] -> mscorlib[0xb098d920]: 27
07-24 21:05:29.904 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Design[0xa74dce40] -> Mono.Android[0xa74de040]: 16
07-24 21:05:29.909 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Exif[0xa74dcf00] -> mscorlib[0xb098d920]: 28
07-24 21:05:29.909 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Exif[0xa74dcf00] -> Mono.Android[0xa74de040]: 17
07-24 21:05:29.913 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Fragment[0xa74dcfc0] -> mscorlib[0xb098d920]: 29
07-24 21:05:29.913 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Fragment[0xa74dcfc0] -> Mono.Android[0xa74de040]: 18
07-24 21:05:29.917 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Media.Compat[0xa74dd020] -> mscorlib[0xb098d920]: 30
07-24 21:05:29.917 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Media.Compat[0xa74dd020] -> Mono.Android[0xa74de040]: 19
07-24 21:05:29.922 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Transition[0xa74dd080] -> mscorlib[0xb098d920]: 31
07-24 21:05:29.922 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Transition[0xa74dd080] -> Mono.Android[0xa74de040]: 20
07-24 21:05:29.928 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v4[0xa74dd0e0] -> mscorlib[0xb098d920]: 32
07-24 21:05:29.928 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v4[0xa74dd0e0] -> Mono.Android[0xa74de040]: 21
07-24 21:05:29.939 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.AppCompat[0xa74dd1a0] -> mscorlib[0xb098d920]: 33
07-24 21:05:29.939 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.AppCompat[0xa74dd1a0] -> Mono.Android[0xa74de040]: 22
07-24 21:05:29.943 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.CardView[0xa74dd200] -> mscorlib[0xb098d920]: 34
07-24 21:05:29.943 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.CardView[0xa74dd200] -> Mono.Android[0xa74de040]: 23
07-24 21:05:29.948 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.MediaRouter[0xa74dd260] -> mscorlib[0xb098d920]: 35
07-24 21:05:29.948 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.MediaRouter[0xa74dd260] -> Mono.Android[0xa74de040]: 24
07-24 21:05:29.951 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.Palette[0xa74dd2c0] -> mscorlib[0xb098d920]: 36
07-24 21:05:29.951 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.Palette[0xa74dd2c0] -> Mono.Android[0xa74de040]: 25
07-24 21:05:29.954 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.RecyclerView[0xa74dd320] -> mscorlib[0xb098d920]: 37
07-24 21:05:29.955 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.RecyclerView[0xa74dd320] -> Mono.Android[0xa74de040]: 26
07-24 21:05:29.960 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Vector.Drawable[0xa74dd380] -> mscorlib[0xb098d920]: 38
07-24 21:05:29.960 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Vector.Drawable[0xa74dd380] -> Mono.Android[0xa74de040]: 27
07-24 21:05:29.963 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Base[0xa74dd860] -> mscorlib[0xb098d920]: 39
07-24 21:05:29.963 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Base[0xa74dd860] -> Mono.Android[0xa74de040]: 28
07-24 21:05:29.967 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Basement[0xa74dd8c0] -> mscorlib[0xb098d920]: 40
07-24 21:05:29.968 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Basement[0xa74dd8c0] -> Mono.Android[0xa74de040]: 29
07-24 21:05:29.976 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Gcm[0xa74dd980] -> mscorlib[0xb098d920]: 41
07-24 21:05:29.977 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Gcm[0xa74dd980] -> Mono.Android[0xa74de040]: 30
07-24 21:05:29.981 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Iid[0xa74ddb60] -> mscorlib[0xb098d920]: 42
07-24 21:05:29.983 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Iid[0xa74ddb60] -> Mono.Android[0xa74de040]: 31
07-24 21:05:29.986 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Maps[0xa74ddc20] -> mscorlib[0xb098d920]: 43
07-24 21:05:29.986 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Maps[0xa74ddc20] -> Mono.Android[0xa74de040]: 32
07-24 21:05:29.991 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Tasks[0xa74ddce0] -> mscorlib[0xb098d920]: 44
07-24 21:05:29.993 D/Mono    (16256): Assembly Ref addref Xamarin.GooglePlayServices.Tasks[0xa74ddce0] -> Mono.Android[0xa74de040]: 33
07-24 21:05:29.999 D/Mono    (16256): Assembly Ref addref Fixmyplacemobileapp.Droid[0xb098db00] -> Mono.Android[0xa74de040]: 34
07-24 21:05:29.999 D/Mono    (16256): Assembly Ref addref Fixmyplacemobileapp.Droid[0xb098db00] -> mscorlib[0xb098d920]: 45
07-24 21:05:30.283 D/Mono    (16256): Assembly Ref addref Xamarin.Forms.Platform.Android[0xa74dd5c0] -> Xamarin.Android.Support.v7.AppCompat[0xa74dd1a0]: 2
07-24 21:05:30.284 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.AppCompat[0xa74dd1a0] -> Xamarin.Android.Support.Fragment[0xa74dcfc0]: 2
07-24 21:05:30.284 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Fragment[0xa74dcfc0] -> Xamarin.Android.Support.Compat[0xa74dcc00]: 2
07-24 21:05:30.284 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Fragment[0xa74dcfc0] -> Xamarin.Android.Arch.Lifecycle.Common[0xa74dc5a0]: 2
07-24 21:05:30.284 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.AppCompat[0xa74dd1a0] -> Xamarin.Android.Support.Core.Utils[0xa74dccc0]: 2
07-24 21:05:30.284 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.AppCompat[0xa74dd1a0] -> Xamarin.Android.Support.Core.UI[0xa74dcc60]: 2
07-24 21:05:30.290 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.Fragment[0xa74dcfc0] -> Java.Interop[0xa74dedc0]: 3
07-24 21:05:30.294 D/Mono    (16256): Assembly Ref addref Xamarin.Android.Support.v7.AppCompat[0xa74dd1a0] -> Java.Interop[0xa74dedc0]: 4
07-24 21:05:30.297 D/Mono    (16256): Assembly Ref addref Xamarin.Forms.Platform.Android[0xa74dd5c0] -> Mono.Android[0xa74de040]: 35
07-24 21:05:30.297 D/Mono    (16256): Assembly Ref addref Xamarin.Forms.Platform.Android[0xa74dd5c0] -> mscorlib[0xb098d920]: 46
07-24 21:05:30.365 D/Mono    (16256): Assembly Ref addref Fixmyplacemobileapp.Droid[0xb098db00] -> Xamarin.Forms.Platform.Android[0xa74dd5c0]: 2
07-24 21:05:30.380 D/Mono    (16256): Assembly Ref addref Xamarin.Forms.Platform.Android[0xa74dd5c0] -> Xamarin.Forms.Core[0xa74dd680]: 2
07-24 21:05:30.381 D/Mono    (16256): Image addref netstandard[0x908221a0] -> netstandard.dll[0x90520000]: 2
07-24 21:05:30.381 D/Mono    (16256): Prepared to set up assembly 'netstandard' (netstandard.dll)
07-24 21:05:30.381 D/Mono    (16256): Assembly netstandard[0x908221a0] added to domain RootDomain, ref_count=1
07-24 21:05:30.384 D/Mono    (16256): AOT: image 'netstandard.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-netstandard.dll.so" not found
07-24 21:05:30.386 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/netstandard.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-netstandard.dll.so" not found
07-24 21:05:30.386 D/Mono    (16256): Config attempting to parse: 'netstandard.dll.config'.
07-24 21:05:30.386 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/netstandard/netstandard.config'.
07-24 21:05:30.386 D/Mono    (16256): Assembly Ref addref Xamarin.Forms.Core[0xa74dd680] -> netstandard[0x908221a0]: 2
07-24 21:05:30.389 D/Mono    (16256): Assembly Ref addref netstandard[0x908221a0] -> mscorlib[0xb098d920]: 47
07-24 21:05:30.390 D/Mono    (16256): Image addref System[0x908227a0] -> System.dll[0x90520500]: 2
07-24 21:05:30.390 D/Mono    (16256): Prepared to set up assembly 'System' (System.dll)
07-24 21:05:30.390 D/Mono    (16256): Assembly System[0x908227a0] added to domain RootDomain, ref_count=1
07-24 21:05:30.393 D/Mono    (16256): AOT: image 'System.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.dll.so" not found
07-24 21:05:30.394 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.dll.so" not found
07-24 21:05:30.394 D/Mono    (16256): Config attempting to parse: 'System.dll.config'.
07-24 21:05:30.394 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/System/System.config'.
07-24 21:05:30.394 D/Mono    (16256): Assembly Ref addref netstandard[0x908221a0] -> System[0x908227a0]: 2
Loaded assembly: netstandard.dll [External]
Loaded assembly: System.dll [External]
07-24 21:05:30.430 D/Mono    (16256): DllImport searching in: '__Internal' ('(null)').
07-24 21:05:30.430 D/Mono    (16256): Searching for 'java_interop_jnienv_get_array_length'.
07-24 21:05:30.430 D/Mono    (16256): Probing 'java_interop_jnienv_get_array_length'.
07-24 21:05:30.430 D/Mono    (16256): Found as 'java_interop_jnienv_get_array_length'.
Loaded assembly: MonoDroidConstructors [External]
07-24 21:05:30.673 D/Mono    (16256): Assembly Ref addref Xamarin.Forms.Platform.Android[0xa74dd5c0] -> System.Core[0x90821000]: 5
07-24 21:05:30.699 D/Mono    (16256): Assembly Ref addref System[0x908227a0] -> mscorlib[0xb098d920]: 48Loaded assembly: System.Xml.dll [External]

07-24 21:05:30.702 D/Mono    (16256): Image addref System.Xml[0x90822e60] -> System.Xml.dll[0x90520f00]: 2
07-24 21:05:30.702 D/Mono    (16256): Prepared to set up assembly 'System.Xml' (System.Xml.dll)
07-24 21:05:30.702 D/Mono    (16256): Assembly System.Xml[0x90822e60] added to domain RootDomain, ref_count=1
07-24 21:05:30.704 D/Mono    (16256): AOT: image 'System.Xml.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.Xml.dll.so" not found
07-24 21:05:30.704 D/Mono    (16256): AOT: image '/usr/local/lib/mono/aot-cache/x86/System.Xml.dll.so' not found: dlopen failed: library "/data/app/kagisohouse.co.za-YypTTZkpiyP-CVXWUIz2Aw==/lib/x86/libaot-System.Xml.dll.so" not found
07-24 21:05:30.707 D/Mono    (16256): Config attempting to parse: 'System.Xml.dll.config'.
07-24 21:05:30.707 D/Mono    (16256): Config attempting to parse: '/usr/local/etc/mono/assemblies/System.Xml/System.Xml.config'.
07-24 21:05:30.707 D/Mono    (16256): Assembly Ref addref netstandard[0x908221a0] -> System.Xml[0x90822e60]: 2
07-24 21:05:30.766 D/Mono    (16256): Assembly Ref addref Fixmyplacemobileapp.Droid[0xb098db00] -> Plugin.Iconize.Ionicons.Droid[0xa8ba2460]: 2
07-24 21:05:30.766 D/Mono    (16256): Assembly Ref addref Plugin.Iconize.Ionicons.Droid[0xa8ba2460] -> Plugin.Iconize[0xa8ba2a00]: 2
07-24 21:05:30.766 D/Mono    (16256): Unloading image System.Runtime.dll [0x90521e00].
07-24 21:05:30.767 D/Mono    (16256): Image addref System.Runtime[0x90822e00] -> System.Runtime.dll[0x90885800]: 5
